name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_rad        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_rad_peak
-             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam        Jy*m/s             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           m/s           m/s           m/s           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix        Jy*m/s           deg           deg           m/s           pix           pix           pix           deg           deg           m/s
"MKTCS-HI J004003.13-093356.9"            16    860.261102    451.154374    441.894573           856           864           447           455           441           443           130  -5.70618e-05   9.71641e-04     77.705887      0.000000             0      0.534979      1.970740      0.899485     -0.283778     -0.671908   2.77520e-04   8.82165e+04   8.82165e+04   8.82165e+04      3.727844      3.126545    -10.788426      3.443948      2.444660    -34.180580    137.049398      0.530670      0.586851      0.216789     22.403608     10.013027     -9.565807   5.72740e+06           860           451           442     10.013468     -9.566065   5.72275e+06
"MKTCS-HI J004221.88-084440.1"            17    518.008793    944.100795    437.870954           508           526           935           954           435           440           825  -2.97928e-04      0.007694   1369.453997      0.000000             0      0.361842      5.472833      5.635067      1.578202      2.136329   2.81208e-04   2.04838e+05   1.66831e+05   1.94328e+05      7.050605      5.711712     24.622090      8.965807      6.739185     14.405002    211.255501      0.165634      0.175757      0.052658     57.188258     10.591176     -8.744462   5.90488e+06           518           944           439     10.591191     -8.744630   5.85508e+06
"MKTCS-HI J004355.22-091348.7"            18    287.794523    652.449201    438.489530           281           294           646           660           437           440           453  -1.90939e-04      0.004548    537.821208      0.000000             0      0.539286      3.914339      4.159592      1.400594      1.055247   2.00142e-04   1.20305e+05   9.01767e+04   1.08514e+05      5.895641      5.114978    -32.043891      7.164038      6.105901    -34.016834    164.834084      0.183632      0.188296      0.050031     30.160622     10.980092     -9.230197   5.87759e+06           288           653           439     10.979744     -9.229280   5.85508e+06
"MKTCS-HI J004324.61-091533.5"            19    363.340125    635.074976    438.160174           359           368           631           640           437           440           151   2.94616e-05      0.001015     74.896194      0.000000             0      0.377500      1.635315      0.919175      0.462716     -0.686514   2.23541e-04   1.14847e+05   7.09335e+04   1.12616e+05      4.092979      3.677524    -53.498884      3.370527      2.511485    -63.373673    178.791516      0.565061      0.554340      0.213255     19.449071     10.852560     -9.259319   5.89212e+06           363           635           438     10.853135     -9.259443   5.89918e+06
"MKTCS-HI J004508.86-093744.5"            20    106.669039    412.810778    436.757411           102           112           406           419           433           439           399  -7.89130e-04      0.007396   1271.559769      0.000000             4      0.370130     10.507093      6.634116      0.480404     -0.317004      0.001169   2.13019e+05   1.77889e+05   2.04371e+05      5.507167      4.240263     23.793676      5.643025      4.272180     24.321774     16.186334      0.313720      0.378885      0.204678    165.299990     11.286914     -9.629015   5.95399e+06           106           412           437     11.288048     -9.630363   5.94329e+06
"MKTCS-HI J003846.93-093037.1"            21   1048.175260    484.130685    435.870813          1045          1052           480           488           435           437           120   2.04982e-04      0.003402    230.079361      0.000000             0      0.555556      6.321427      2.892504      0.032171     -0.759377   6.51535e-04   8.82165e+04   8.82165e+04   8.82165e+04      3.846350      3.212191    -11.535619      4.061207      2.875650    -13.141150    342.350660      0.399354      0.415997      0.178173     50.533673      9.695526     -9.510317   5.99310e+06          1048           484           435      9.695822     -9.510535   6.03151e+06
"MKTCS-HI J003859.23-090032.2"            22   1018.443335    785.014212    433.815755          1014          1022           781           789           433           435           133   1.68788e-04      0.001874    151.139524      0.000000             0      0.547325      3.746667      1.587183      0.014659     -1.139940   4.99024e-04   8.82165e+04   7.71318e+04   8.82165e+04      4.340268      3.228109    -36.112102      3.699604      2.613816    -38.476042    155.316253      0.530332      0.563737      0.207004     40.747370      9.746783     -9.008946   6.08374e+06          1019           785           434      9.745843     -9.008967   6.07562e+06
"MKTCS-HI J004251.03-095414.9"            23    446.487572    248.260692    429.783809           441           451           243           253           428           431           213  -4.07391e-05      0.002545    258.995225      0.000000             0      0.440083      4.008952      2.229677      0.507791     -0.568235   3.67349e-04   1.26047e+05   1.11861e+05   1.21249e+05      4.787485      3.708725    -55.452897      4.727121      3.706219    -47.767403    112.726059      0.372318      0.342022      0.128272     37.959497     10.712642     -9.904149   6.26159e+06           446           248           429     10.713468     -9.904582   6.29616e+06
"MKTCS-HI J004110.48-094941.9"            24    694.149856    293.796082    421.146342           689           701           287           303           419           423           482  -4.69458e-04      0.001902    301.431000      0.000000             0      0.436199      2.061862      1.697573      0.393095      0.134029   2.46739e-04   1.67860e+05   1.46860e+05   1.62909e+05      6.729118      4.662744     -1.690849      7.161497      4.271495      9.252801     52.709221      0.306223      0.430451      0.139342     38.354219     10.293663     -9.828311   6.64257e+06           694           292           420     10.293915     -9.831305   6.69313e+06
"MKTCS-HI J004014.47-090637.1"            25    832.593329    724.485761    402.760008           829           836           720           729           401           404           140   6.19228e-05   6.32556e-04     51.429227      0.000000             0      0.437500      1.211158      0.497675      0.107725     -0.799909   2.20621e-04   1.32325e+05   8.66695e+04   1.32325e+05      4.378269      2.936378    -33.147239      3.583309      1.271281    -25.127307     -1.000000      0.656758      0.736975      0.343880     18.482629     10.060305     -9.110308   7.45356e+06           832           723           403     10.061304     -9.112786   7.44297e+06
"MKTCS-HI J004307.16-092248.9"            26    406.480663    562.563405    396.815273           402           411           558           567           396           397            89   2.08222e-04      0.001342     62.977286      0.000000             0      0.445000      2.332989      1.098781      0.837694     -0.332261   2.26880e-04   4.41083e+04   2.85152e+04   4.41083e+04      4.221685      3.336102    -43.414156      3.529352      2.575714    -45.209021     -1.000000      0.490818      0.503835      0.112438     15.154565     10.779822     -9.380245   7.71577e+06           406           563           397     10.780633     -9.379517   7.70762e+06
